n;Lista wiązana;Tablica dynamiczna
48998;30;74211
48997;30;74221
48996;30;74251
48995;30;74161
48994;30;74200
48993;30;77637
48992;40;74221
48991;30;74231
48990;30;74210
48989;30;74211
48988;30;74221
48987;30;74161
48986;30;74140
48985;30;74141
48984;30;74181
48983;30;74151
48982;30;74221
48981;30;74181
48980;30;77267
48979;30;74121
48978;40;74151
48977;30;74150
48976;30;74170
48975;30;74151
48974;30;74191
48973;30;74181
48972;30;74120
48971;30;74221
48970;30;74181
48969;30;74131
48968;30;74130
48967;30;74190
48966;30;77327
48965;30;74191
48964;30;74171
48963;30;74100
48962;30;74120
48961;30;77176
48960;30;74121
48959;30;74161
48958;30;74151
48957;31;74130
48956;30;74140
48955;30;74171
48954;30;74141
48953;30;77077
48952;30;74121
48951;40;74181
48950;30;74110
48949;30;74110
48948;30;74110
48947;30;74121
48946;30;74111
48945;30;74111
48944;30;74111
48943;40;74161
48942;30;74100
48941;30;74110
48940;30;74110
48939;30;77457
48938;30;74121
48937;30;74161
48936;40;74070
48935;30;74030
48934;30;74080
48933;30;74080
48932;30;74140
48931;30;74070
48930;30;74151
48929;40;74101
48928;30;74121
48927;30;74091
48926;30;77267
48925;41;74090
48924;40;74090
48923;30;74150
48922;30;74091
48921;30;74111
48920;30;74091
48919;30;74091
48918;30;74071
48917;30;74031
48916;30;74061
48915;40;74111
48914;40;74091
48913;40;77166
48912;30;76555
48911;40;76465
48910;30;76445
48909;30;76496
48908;30;76475
48907;30;76555
48906;30;76476
48905;30;76495
48904;30;76465
48903;30;76465
48902;30;76485
48901;30;76486
48900;30;79962
48899;40;76526
48898;40;76485
48897;30;76455
48896;30;76505
48895;30;76445
48894;30;76456
48893;40;76515
48892;30;76445
48891;30;76465
48890;30;76455
48889;30;76435
48888;30;77457
48887;30;79721
48886;30;76485
48885;30;76395
48884;30;76445
48883;30;76485
48882;31;76415
48881;30;76395
48880;30;76415
48879;30;76455
48878;31;76445
48877;40;76385
48876;41;76415
48875;30;76395
48874;30;79420
48873;40;76425
48872;30;76425
48871;30;76385
48870;30;76425
48869;30;76405
48868;30;76395
48867;30;76385
48866;30;76395
48865;41;76425
48864;30;76355
48863;30;76395
48862;30;76395
48861;30;79281
48860;30;76395
48859;30;76375
48858;40;76415
48857;30;76324
48856;30;76345
48855;30;76295
48854;30;76364
48853;40;76445
48852;30;76375
48851;30;76415
