n;Lista wiązana;Tablica dynamiczna
1086;1343;781
1087;1332;782
1088;1323;781
1089;1332;782
1090;1403;791
1091;1362;782
1092;1353;791
1093;1332;802
1094;1353;791
1095;1462;792
1096;1353;791
1097;1292;792
1098;1373;781
1099;1432;792
1100;1363;791
1101;1332;802
1102;1363;811
1103;1312;802
1104;1353;791
1105;1392;802
1106;1683;1002
1107;1753;1002
1108;1753;892
1109;1393;801
1110;1703;812
1111;1403;811
1112;1392;992
1113;1713;1012
1114;1774;1012
1115;1543;802
1116;1403;801
1117;1432;882
1118;1763;1012
1119;1684;1012
1120;1693;812
1121;1393;811
1122;1422;831
1123;1413;812
1124;1423;811
1125;1382;822
1126;1453;812
1127;1393;821
1128;1422;811
1129;1423;812
1130;1433;821
1131;1422;821
1132;1403;832
1133;1433;821
1134;1443;831
1135;1422;822
1136;1433;832
1137;1433;821
1138;1442;832
1139;1453;822
1140;1453;821
1141;1423;821
1142;1442;832
1143;1443;842
1144;1453;831
1145;1453;831
1146;1462;842
1147;1463;832
1148;1423;831
1149;1442;851
1150;1493;832
1151;1403;832
1152;1483;831
1153;1433;831
1154;1492;832
1155;1423;842
1156;1413;841
1157;1443;831
1158;1442;832
1159;1463;832
1160;1393;841
1161;1452;841
1162;1473;832
1163;1473;842
1164;1533;842
1165;1413;831
1166;1493;851
1167;1412;842
1168;1483;852
1169;1473;842
1170;1453;841
1171;1503;851
1172;1452;842
1173;1503;842
1174;1503;852
1175;1443;842
1176;1463;841
1177;1503;841
1178;7033;912
1179;892;872
1180;882;862
1181;842;891
1182;1483;852
1183;1443;861
1184;1442;861
1185;1472;872
1186;1483;862
1187;1513;862
1188;1553;852
1189;1503;882
1190;1503;862
1191;1453;861
1192;1523;861
1193;1523;881
1194;1563;861
1195;1513;861
1196;1503;861
1197;1522;881
1198;1432;872
1199;1533;862
1200;1523;862
1201;1493;882
1202;1493;872
1203;1493;872
1204;1493;872
1205;1483;881
1206;1493;871
1207;1462;871
1208;1522;871
1209;1532;881
1210;1502;872
1211;1573;871
1212;1542;881
1213;1522;891
1214;1512;872
1215;1492;872
1216;1493;882
1217;1563;892
1218;1503;882
1219;1513;872
1220;1543;882
1221;1523;912
1222;1553;882
1223;1533;882
1224;1533;882
1225;1543;902
1226;1533;892
1227;1533;892
1228;1493;892
1229;1483;902
1230;1543;892
1231;1563;892
1232;1522;882
1233;1542;911
1234;1583;891
1235;1613;892
1236;1493;891
1237;1533;912
1238;1523;892
1239;1523;892
1240;1573;902
1241;1503;922
1242;1563;892
1243;1553;902
1244;1643;892
1245;1593;921
1246;1603;901
1247;1553;891
1248;1543;902
1249;1483;922
1250;1543;902
1251;1513;902
1252;1573;912
1253;1513;912
1254;1553;902
1255;1643;902
1256;1583;901
1257;1593;931
1258;1583;912
1259;1553;912
1260;1563;912
1261;1653;912
1262;1593;911
1263;1533;921
1264;1613;922
1265;1523;912
1266;1603;912
1267;1613;922
1268;1523;922
1269;1583;922
1270;1593;921
1271;1623;912
1272;1573;912
1273;1583;932
1274;1643;912
1275;1603;921
1276;1553;922
1277;1653;922
1278;1623;922
1279;1593;921
1280;1663;922
1281;1593;912
1282;1583;932
1283;1623;922
1284;1583;921
1285;1593;922
1286;1593;932
1287;1583;922
1288;1603;932
1289;1623;932
1290;1593;922
1291;1643;932
1292;1634;931
1293;1603;932
1294;1563;932
1295;1593;932
1296;1653;941
1297;1603;942
1298;1573;932
1299;1553;932
1300;1623;942
1301;1572;941
1302;1623;932
1303;1593;942
1304;1593;942
1305;1674;941
1306;1663;942
1307;1693;942
1308;1573;941
1309;1623;952
1310;1623;952
1311;1644;951
1312;1613;942
1313;1643;952
1314;1674;951
1315;1623;962
1316;1653;952
1317;1573;952
1318;1653;952
1319;1673;942
1320;1664;951
1321;1613;952
1322;1743;962
1323;1663;952
1324;1623;952
1325;1643;962
1326;1643;982
1327;1633;952
1328;1633;962
1329;1714;951
1330;1683;972
1331;1643;962
1332;1703;982
1333;1443;1062
1334;1182;1062
1335;1142;1052
1336;1163;1062
1337;1142;1041
1338;1082;1072
1339;1753;962
1340;1623;972
1341;1673;972
1342;1673;992
1343;1684;972
1344;1683;972
1345;1684;961
1346;1663;992
1347;1633;972
1348;1683;972
1349;1663;962
1350;1694;992
1351;1673;972
1352;1674;971
1353;1673;982
1354;1683;992
1355;1713;972
1356;1673;982
1357;1633;982
1358;1683;992
1359;1703;972
1360;1693;972
1361;1703;972
1362;1623;1002
1363;1684;982
1364;1653;992
1365;1704;982
1366;1673;1002
1367;1704;982
1368;1703;982
1369;1704;982
1370;1683;1012
1371;1704;992
1372;1663;982
1373;1734;1002
1374;1663;992
1375;1674;992
1376;1673;992
1377;1724;992
1378;1773;1002
1379;1723;992
1380;1744;991
1381;1733;992
1382;1744;1012
1383;1663;992
1384;1683;1012
1385;1743;1002
1386;1713;992
1387;1704;991
1388;1763;1022
1389;1693;1002
1390;1683;1032
1391;1733;1002
1392;1784;992
1393;1713;1012
1394;1713;992
1395;1693;1002
1396;1713;992
1397;1714;1011
1398;1683;1002
1399;1714;992
1400;1713;1012
1401;1763;1012
1402;1774;1002
1403;1723;1012
1404;1803;1012
1405;1854;1012
1406;1743;1012
1407;1723;1012
1408;1754;1012
1409;1733;1012
1410;1713;1022
1411;1704;1011
1412;1773;1012
1413;1703;1012
1414;1763;1021
1415;1753;1012
1416;1813;1012
1417;1824;1022
1418;1713;1022
1419;1793;1022
1420;1814;1022
1421;1704;1022
1422;1743;1022
1423;1753;1022
1424;1744;1022
1425;1763;1032
1426;1783;1032
1427;1774;1022
1428;1713;1022
1429;1763;1032
1430;1774;1032
1431;1804;1032
1432;1783;1032
1433;1783;1032
1434;1704;1032
1435;1804;1042
1436;1743;1042
1437;1773;1032
1438;1794;1032
1439;1804;1042
1440;1783;1032
1441;1783;1032
1442;1814;1042
1443;1794;1042
1444;1824;1062
1445;1813;1042
1446;1763;1032
1447;1793;1032
1448;1794;1042
1449;1753;1042
1450;1843;1032
1451;1793;1042
1452;1804;1042
1453;1794;1042
1454;1794;1042
1455;1813;1052
1456;1833;1042
1457;1833;1042
1458;1813;1052
1459;1794;1042
1460;1784;1162
1461;1964;1062
1462;1774;1042
1463;1794;1042
1464;1783;1293
1465;2225;1302
1466;2234;1172
1467;1834;1042
1468;1794;1052
1469;1744;1052
1470;1793;1042
1471;1793;1042
1472;1783;1052
1473;1794;1052
1474;1824;1052
1475;1823;1052
1476;1763;1052
1477;1803;1052
1478;1794;1052
1479;1804;1052
1480;1733;1052
1481;1863;1062
1482;1793;1062
1483;1803;1052
1484;1884;1062
1485;1834;1072
1486;1814;1062
1487;1844;1062
1488;1844;1062
1489;1793;1072
1490;1873;1062
1491;1883;1052
1492;1793;1062
1493;1753;1062
1494;1864;1062
1495;1824;1062
1496;1864;1072
1497;1854;1072
1498;1814;1062
1499;1844;1062
1500;1894;1072
1501;1884;1082
1502;1914;1072
1503;1864;1072
1504;1914;1072
1505;1874;1072
1506;1864;1072
1507;1894;1072
1508;1814;1072
1509;1824;1072
1510;1814;1082
1511;1854;1082
1512;1864;1082
1513;1854;1072
1514;1864;1082
1515;1864;1082
1516;1813;1082
1517;1914;1102
1518;1884;1082
1519;1844;1102
1520;5881;1082
1521;1883;1093
1522;1873;1083
1523;1843;1083
1524;1873;1082
1525;1873;1082
1526;1894;1082
1527;1864;1092
1528;1944;1082
1529;1874;1092
1530;1854;1082
1531;1834;1092
1532;1924;1092
1533;1884;1092
1534;1944;1092
1535;1943;1102
1536;1863;1102
1537;1833;1092
1538;1933;1102
1539;1924;1092
1540;1944;1092
1541;1914;1092
1542;1944;1092
1543;1843;1102
1544;1853;1112
1545;1903;1102
1546;1913;1092
1547;1873;1123
1548;1954;1102
1549;1934;1112
1550;1894;1132
1551;1963;1112
1552;1933;1103
1553;1904;1102
1554;1884;1132
1555;2004;1102
1556;1893;1192
1557;1873;1112
1558;1903;1102
1559;1944;1112
1560;1944;1122
1561;1904;1112
1562;1933;1112
1563;1973;1112
1564;1864;1112
1565;1934;1112
1566;1944;1112
1567;1984;1102
1568;1943;1112
1569;1954;1112
1570;1944;1112
1571;1984;1122
1572;1953;1122
1573;1964;1122
1574;1914;1122
1575;1914;1142
1576;1873;1122
1577;1953;1132
1578;1934;1132
1579;1874;1132
1580;1944;1122
1581;1903;1122
1582;1913;1133
1583;1914;1122
1584;1934;1132
1585;1954;1122
1586;1913;1132
1587;1974;1132
1588;1914;1132
1589;1954;1122
1590;2023;1132
1591;1914;1132
1592;1964;1132
1593;1953;1142
1594;1964;1142
1595;1914;1142
1596;1954;1142
1597;1953;1143
1598;1964;1132
1599;1944;1142
1600;1924;1132
1601;1973;1143
1602;2004;1142
1603;1924;1142
1604;1983;1143
1605;1974;1172
1606;1964;1132
1607;1933;1143
1608;1944;1142
1609;1974;1142
1610;2004;1153
1611;2014;1142
1612;2024;1142
1613;2014;1152
1614;2004;1152
1615;1943;1142
1616;1944;1152
1617;1944;1172
1618;2014;1153
1619;2004;1152
1620;2014;1172
1621;1994;1152
1622;2034;1152
1623;2033;1172
1624;2014;1152
1625;1963;1152
1626;1994;1162
1627;2014;1152
1628;2024;1152
1629;2034;1152
1630;1963;1163
1631;2024;1162
1632;2014;1163
1633;2044;1172
1634;1964;1172
1635;2014;1162
1636;2024;1162
1637;2044;1172
1638;1964;1172
1639;2033;1173
1640;2004;1192
1641;1983;1173
1642;2044;1162
1643;2014;1183
1644;1984;1172
1645;2114;1173
1646;2054;1172
1647;2114;1162
1648;2004;1172
1649;2094;1172
1650;2004;1172
1651;2014;1172
1652;2114;1172
1653;2044;1172
1654;2094;1173
1655;1994;1192
1656;2074;1173
1657;2074;1182
1658;2053;1192
1659;2064;1192
1660;2064;1172
1661;1954;1172
1662;1993;1182
1663;2074;1202
1664;2024;1182
1665;2054;1182
1666;2084;1192
1667;2094;1182
1668;2034;1292
1669;1984;1182
1670;2014;1182
1671;2114;1182
1672;2054;1203
1673;2044;1192
1674;2013;1193
1675;2044;1192
1676;2134;1192
1677;2014;1192
1678;2074;1192
1679;2034;1193
1680;2074;1192
1681;2043;1202
1682;2064;1202
1683;2044;1202
1684;2124;1293
1685;1403;1303
1686;1383;1232
1687;1433;1262
1688;1302;1232
1689;1332;1312
1690;1433;1253
1691;1423;1292
1692;1413;1272
1693;1392;1253
1694;1393;1272
1695;1453;1472
1696;1483;1292
1697;1523;1272
1698;1393;1262
1699;1362;1303
1700;1423;1323
1701;1413;1332
1702;1453;1272
1703;1442;1313
1704;1443;1293
1705;1473;1343
1706;1443;1262
1707;1372;1363
1708;1362;1293
1709;1373;1252
1710;1362;1293
1711;1503;1393
1712;1372;1323
1713;1343;1372
1714;1463;1352
1715;1453;1322
1716;1373;1222
1717;1252;1222
1718;1462;1222
1719;2124;1223
1720;2084;1222
1721;2184;1222
1722;2184;1232
1723;2185;1222
1724;2154;1233
1725;2094;1233
1726;2144;1232
1727;2134;1222
1728;2145;1232
1729;2184;1253
1730;2164;1233
1731;2184;1233
1732;2134;1232
1733;2134;1222
1734;2134;1232
1735;2144;1233
1736;2134;1243
1737;2134;1232
1738;2184;1252
1739;2134;1242
1740;2043;1233
1741;2184;1243
1742;2184;1263
1743;2234;1233
1744;4519;1252
1745;2134;1232
1746;2184;1243
1747;2124;1243
1748;2214;1243
1749;2134;1242
1750;2134;1262
1751;2254;1252
