n;Lista wiązana;Tablica dynamiczna
940;926.37;23.07
941;919.67;23.67
942;928.5;23.67
943;966.8;24.37
944;910.63;22.07
945;875.47;22.03
946;904.33;23.33
947;930.1;21.73
948;915.4;22.4
949;942.17;22.37
950;937.03;22.33
951;922.07;23.07
952;920.47;21.33
953;964.23;22.37
954;949.87;22.03
955;938.57;24.37
956;912.3;22.0
957;887.97;22.73
958;970.87;21.67
959;934.3;22.07
960;954.2;23.7
961;923.07;24.13
962;931.7;23.37
963;932.5;21.67
964;941.53;22.0
965;1042.93;21.73
966;935.47;23.37
967;939.47;22.73
968;932.37;23.07
969;943.5;22.03
970;930.77;25.4
971;956.83;21.33
972;947.87;23.67
973;953.37;24.07
974;947.13;22.37
975;959.6;23.67
976;927.63;22.0
977;986.53;21.43
978;978.07;24.43
979;979.3;23.03
980;948.27;21.67
981;990.83;22.33
982;946.4;22.7
983;962.77;23.03
984;956.43;21.77
985;964.53;23.03
986;963.27;23.37
987;966.17;22.03
988;971.17;22.07
989;1080.57;22.37
990;958.13;24.03
991;1030.0;22.03
992;961.23;22.07
993;978.67;22.67
994;986.47;21.03
995;938.43;21.67
996;962.53;22.4
997;977.8;22.37
998;985.83;23.8
999;964.27;22.7
1000;955.6;22.7
1001;983.87;22.7
1002;983.2;23.43
1003;956.8;23.73
1004;977.47;22.07
1005;982.23;23.67
1006;935.3;22.7
1007;950.2;22.03
1008;917.83;22.33
1009;997.93;22.0
1010;986.27;23.0
1011;998.97;23.07
1012;937.73;23.0
1013;1010.3;23.37
1014;984.93;23.33
1015;965.77;22.4
1016;979.5;21.4
1017;940.8;23.0
1018;947.8;22.73
1019;957.4;24.8
1020;974.93;24.0
1021;958.2;22.37
1022;956.5;22.33
1023;955.13;23.07
1024;989.9;22.37
1025;982.27;22.07
1026;1009.97;22.37
1027;1002.6;22.37
1028;985.6;23.37
1029;974.63;22.33
1030;1027.97;23.0
1031;989.93;23.0
1032;980.57;22.7
1033;997.27;22.7
1034;984.9;23.37
1035;1012.63;22.67
1036;951.9;24.33
1037;1037.67;23.33
1038;1001.97;23.67
1039;943.2;22.37
1040;1042.33;21.67
1041;979.97;21.33
1042;1013.67;22.33
1043;961.93;22.0
1044;1034.0;23.0
1045;1062.7;24.37
1046;965.1;23.37
1047;983.83;22.43
1048;1006.53;23.7
1049;990.57;23.07
1050;1053.67;22.77
1051;1005.9;21.73
1052;1012.23;22.47
1053;1031.93;22.03
1054;1027.57;22.73
1055;1016.3;22.7
1056;988.97;22.67
1057;989.2;24.0
1058;1042.0;22.03
1059;1193.6;23.0
1060;1035.93;22.7
1061;1031.3;21.4
1062;1047.0;22.03
1063;1044.67;23.0
1064;1042.27;24.43
1065;1051.67;23.37
1066;1044.97;24.4
1067;1048.63;23.03
1068;1042.6;23.1
1069;1059.33;22.77
1070;1051.33;23.1
1071;1045.97;22.7
1072;1049.3;22.37
1073;1016.63;23.43
1074;1056.33;23.03
1075;1039.97;22.53
1076;1033.67;23.07
1077;1072.77;23.43
1078;1092.4;22.0
1079;1052.33;22.07
1080;1030.6;22.07
1081;1086.73;24.7
1082;1050.0;23.0
1083;1040.67;22.07
1084;1049.33;24.37
1085;1060.77;24.03
1086;1066.37;24.03
1087;1059.97;22.03
1088;1040.67;23.7
1089;1044.0;23.8
1090;1003.53;23.4
1091;1036.63;22.37
1092;1065.37;22.03
1093;1096.43;22.73
1094;1064.67;23.67
1095;1081.8;22.73
1096;1026.6;22.0
1097;1066.07;23.67
1098;1092.07;23.7
1099;1077.37;22.03
1100;1086.73;23.7
1101;1054.0;22.37
1102;1109.8;23.03
1103;1069.03;23.47
1104;1111.67;22.7
1105;1033.63;23.13
1106;1048.7;22.1
1107;1097.07;23.0
1108;1048.7;23.7
1109;1070.37;22.43
1110;1091.07;22.67
1111;1072.4;23.7
1112;1107.77;22.7
1113;1058.33;23.03
1114;1083.37;22.33
1115;1103.77;22.07
1116;1109.13;22.7
1117;1103.4;22.4
1118;1041.37;23.07
1119;1117.03;22.07
1120;1115.73;22.03
1121;1123.43;23.03
1122;1097.0;23.37
1123;1093.07;22.37
1124;1096.0;22.4
1125;1115.77;23.37
1126;1093.0;23.0
1127;1128.5;22.07
1128;1129.77;22.67
1129;1134.27;22.7
1130;1087.67;23.67
1131;1077.7;22.7
1132;1108.1;23.03
1133;1082.07;23.1
1134;1174.33;23.03
1135;1051.63;23.03
1136;1049.6;22.1
1137;1098.43;22.1
1138;1211.23;22.0
1139;1216.7;22.67
1140;1081.0;21.37
1141;1235.1;22.03
1142;1093.37;23.33
1143;1075.13;22.0
1144;1098.07;22.37
1145;1066.03;23.03
1146;1053.63;21.67
1147;1082.03;24.03
1148;1093.43;23.37
1149;1080.07;24.7
1150;1067.33;23.7
1151;1153.87;25.1
