n;Lista wiązana;Tablica dynamiczna
1104;34.67;22.37
1105;34.73;24.03
1106;35.73;22.0
1107;34.37;22.03
1108;36.07;22.4
1109;34.73;22.0
1110;34.43;23.0
1111;33.07;23.4
1112;35.37;21.8
1113;36.07;21.73
1114;34.8;23.0
1115;34.43;23.07
1116;34.37;23.1
1117;34.13;23.1
1118;33.8;21.67
1119;33.77;24.03
1120;34.37;23.33
1121;40.73;24.0
1122;43.03;23.7
1123;41.67;23.0
1124;38.07;23.7
1125;35.33;23.0
1126;35.37;22.0
1127;36.1;21.67
1128;35.37;22.73
1129;34.4;22.4
1130;35.77;22.03
1131;33.7;22.03
1132;35.03;22.43
1133;34.73;23.0
1134;33.83;23.03
1135;35.67;22.73
1136;35.73;22.37
1137;36.13;23.03
1138;35.0;23.73
1139;35.4;22.4
1140;35.07;23.33
1141;33.5;22.77
1142;34.13;23.33
1143;35.07;21.7
1144;33.37;23.7
1145;34.77;22.67
1146;33.73;25.73
1147;33.33;25.33
1148;35.47;22.7
1149;35.33;23.43
1150;33.43;23.67
1151;33.77;25.37
1152;49.77;23.47
1153;64.4;22.67
1154;41.0;21.33
1155;42.1;23.07
1156;42.0;22.4
1157;41.77;22.43
1158;38.1;22.37
1159;35.77;22.43
1160;35.73;22.67
1161;33.83;23.03
1162;34.0;22.67
1163;34.4;23.0
1164;35.03;23.0
1165;35.0;22.33
1166;35.1;23.4
1167;35.7;24.03
1168;35.7;21.4
1169;37.07;21.03
1170;35.37;22.43
1171;34.7;22.67
1172;36.47;22.33
1173;35.33;23.07
1174;34.37;23.03
1175;34.07;23.37
1176;35.4;22.4
1177;36.13;23.03
1178;34.07;23.67
1179;36.03;23.07
1180;34.7;22.67
1181;36.83;22.7
1182;33.67;23.33
1183;34.8;23.37
1184;34.7;22.37
1185;35.07;24.03
1186;34.07;21.7
1187;35.37;23.67
1188;35.43;22.0
1189;34.07;23.0
1190;36.67;22.8
1191;35.33;22.03
1192;35.13;23.8
1193;35.03;21.73
1194;34.5;22.37
1195;35.43;22.43
1196;34.7;22.37
1197;34.47;24.03
1198;34.7;23.37
1199;34.33;23.37
1200;34.67;23.37
1201;34.73;23.77
1202;36.07;20.7
1203;34.8;21.73
1204;32.7;23.1
1205;34.43;22.37
1206;34.77;22.33
1207;33.73;22.37
1208;35.7;23.37
1209;33.7;24.43
1210;34.33;24.33
1211;34.77;23.07
1212;34.03;23.43
1213;36.07;23.4
1214;33.4;23.37
1215;34.73;23.4
1216;33.8;23.37
1217;34.7;23.33
1218;34.07;22.67
1219;35.03;22.37
1220;35.07;23.4
1221;34.43;22.33
1222;35.73;23.37
1223;34.67;22.0
1224;35.07;21.37
1225;34.8;22.43
1226;33.1;24.03
1227;35.8;22.0
1228;35.03;22.73
1229;34.4;22.7
1230;33.43;22.37
1231;34.07;22.77
1232;32.73;23.03
1233;34.73;21.7
1234;35.73;22.7
1235;35.7;22.7
1236;38.37;21.7
1237;34.77;22.67
1238;34.1;23.4
1239;34.7;24.07
1240;36.17;21.37
1241;34.4;23.7
1242;35.07;22.7
1243;35.03;22.1
1244;35.07;22.07
1245;34.4;23.07
1246;35.1;22.03
1247;34.4;22.87
1248;34.4;24.07
1249;34.5;22.67
1250;35.4;22.43
1251;35.07;20.7
1252;33.4;22.33
1253;34.7;22.03
1254;35.7;21.43
1255;34.5;22.03
1256;35.1;22.77
1257;34.33;23.0
1258;33.77;23.7
1259;33.73;23.7
1260;33.7;22.33
1261;34.03;21.67
1262;34.4;23.73
1263;34.7;22.0
1264;34.03;22.73
1265;34.33;21.8
1266;34.43;23.73
1267;36.53;21.67
1268;36.07;22.37
1269;36.37;23.8
1270;33.4;23.7
1271;34.87;22.67
1272;34.0;23.33
1273;33.7;23.33
1274;34.0;23.7
1275;34.4;24.43
1276;34.37;21.67
1277;34.7;23.73
1278;36.07;21.37
1279;34.47;22.67
1280;34.1;23.47
1281;35.33;21.37
1282;36.77;21.73
1283;35.37;24.03
1284;41.77;21.37
1285;39.37;22.73
1286;39.37;24.1
1287;38.77;22.37
1288;36.13;21.67
1289;36.03;22.7
1290;34.7;22.33
1291;33.03;22.73
1292;35.7;22.0
1293;34.73;22.8
1294;35.37;23.43
1295;36.13;22.0
1296;34.77;23.03
1297;34.67;23.33
1298;34.7;22.37
1299;35.0;23.73
1300;43.37;22.37
1301;44.4;23.7
1302;36.07;22.7
1303;36.7;21.7
1304;37.73;23.0
1305;35.03;23.73
1306;36.4;22.4
1307;35.07;21.7
1308;33.77;23.33
1309;34.73;23.43
1310;33.33;23.03
1311;34.13;23.7
1312;35.43;23.0
1313;33.37;23.4
1314;34.07;23.33
1315;44.07;23.73
1316;84.43;22.73
1317;39.43;23.1
1318;39.7;23.37
1319;40.47;23.7
1320;39.73;21.8
1321;36.37;23.07
1322;36.83;21.03
1323;36.07;22.33
1324;34.07;22.33
1325;33.37;23.37
1326;34.73;22.67
1327;34.73;23.03
1328;34.43;23.4
1329;35.07;22.37
1330;34.37;23.37
1331;35.07;23.83
1332;35.7;22.67
1333;35.93;23.0
1334;35.37;22.37
1335;34.07;24.07
1336;34.7;23.0
1337;34.73;23.03
1338;35.07;22.37
1339;33.7;23.03
1340;33.37;23.77
1341;33.37;22.67
1342;33.77;23.37
1343;36.43;22.67
1344;34.43;23.73
1345;34.37;22.37
1346;34.43;22.07
1347;35.03;22.0
1348;35.03;22.37
1349;35.43;22.03
1350;34.67;22.73
1351;35.4;21.77
1352;34.67;23.4
1353;36.17;23.07
1354;34.37;22.4
