n;Lista wiązana;Tablica dynamiczna
32253;10892.93;12231.17
32254;10414.07;12260.23
32255;11753.67;13574.97
32256;11490.4;13581.97
32257;10550.4;12057.93
32258;10355.9;12034.7
32259;10181.23;11856.73
32260;9990.23;11686.43
32261;9283.9;10843.87
32262;9391.1;10869.63
32263;10267.1;12088.27
32264;10055.93;12183.27
32265;10776.23;12607.47
32266;10555.53;12569.5
32267;10747.27;12540.23
32268;10554.9;12525.43
32269;11349.87;12789.97
32270;10800.5;12754.43
32271;11219.67;13365.67
32272;11026.17;13200.0
32273;12204.9;14296.73
32274;11829.8;14036.2
32275;11119.47;12842.87
32276;10922.67;13121.87
32277;11661.67;13434.7
32278;11199.63;13387.03
32279;12018.03;13924.33
32280;11718.57;14007.83
32281;10848.77;12721.8
32282;10679.1;12618.7
32283;10877.5;12756.8
32284;10877.4;12838.37
32285;10456.13;12168.03
32286;10249.27;12159.17
32287;11032.93;12966.5
32288;11116.73;12934.87
32289;11109.67;12607.27
32290;10553.4;12634.17
32291;10371.97;12226.5
32292;10520.5;12303.53
32293;9350.13;10549.3
32294;8822.0;10538.23
32295;11464.4;13120.43
32296;11124.37;13114.8
32297;13471.2;16092.73
32298;12992.6;15711.53
32299;13582.73;15831.6
32300;13443.63;15910.13
32301;10381.37;12024.73
32302;10206.63;12077.47
32303;12168.77;14179.07
32304;11945.53;14125.6
32305;12538.33;14658.03
32306;12256.8;14637.93
32307;12238.13;14818.03
32308;12407.07;14907.6
32309;11204.17;13102.77
32310;10869.53;13068.83
32311;11589.83;13333.83
32312;11207.53;13275.53
32313;11659.27;13922.03
32314;11480.37;13806.4
32315;10621.13;12338.97
32316;10585.3;12394.73
32317;9925.73;11329.77
32318;9359.77;11178.1
32319;11945.83;14015.83
32320;12042.2;14114.67
32321;11798.37;13570.67
32322;11505.77;13597.73
32323;12171.8;14498.77
32324;12361.27;14379.3
32325;13221.47;15337.3
32326;13191.7;15493.4
32327;11875.17;13831.57
32328;11781.2;13850.17
32329;10652.23;12362.37
32330;11444.93;12243.63
32331;10486.87;12243.43
32332;10409.93;12294.4
32333;12740.37;15002.47
32334;12587.73;14996.83
32335;13117.5;15273.03
32336;12791.83;15237.87
32337;8880.87;10494.17
32338;8847.2;10432.97
32339;10131.43;11971.63
32340;9960.83;11992.23
32341;13252.27;15121.53
32342;12763.8;15052.43
32343;13384.9;15575.73
32344;13379.6;15604.8
32345;12517.7;14095.9
32346;12167.57;14112.13
32347;12605.23;14627.93
32348;12500.53;14883.2
32349;11023.23;12982.97
32350;11077.6;12865.73
32351;12228.47;14148.37
32352;11895.5;13988.23
32353;10966.33;12718.37
32354;10601.7;12918.1
32355;10705.2;12315.0
32356;10453.03;12286.57
32357;10243.4;11738.9
32358;9905.1;11701.63
32359;12822.3;15096.5
32360;12492.03;15040.2
32361;11080.23;13093.73
32362;10817.53;12985.87
32363;11472.33;13457.93
32364;11340.1;13529.8
32365;9225.9;10603.03
32366;9043.47;10601.73
32367;11523.77;13533.7
32368;11496.33;13287.9
32369;13030.93;15369.73
32370;13471.17;15379.8
32371;10978.2;12843.93
32372;11094.97;12797.73
32373;11187.23;13501.43
32374;11454.63;13127.2
32375;11327.77;12917.47
32376;10924.7;12853.53
32377;12462.87;14897.93
32378;12732.43;14886.5
32379;12221.53;14056.13
32380;12180.3;14180.83
32381;10725.67;12580.07
32382;10719.97;12605.57
32383;11974.03;13741.57
32384;11770.6;13727.3
32385;10577.93;12437.33
32386;10595.5;12439.53
32387;11825.1;13920.97
32388;11872.47;13825.8
32389;13438.47;14535.5
32390;12440.8;14456.47
32391;13108.17;15546.07
32392;13493.93;15577.13
32393;10887.5;12660.63
32394;10931.6;12686.8
32395;11214.2;13006.23
32396;11150.2;12907.17
32397;11489.8;13278.9
32398;11699.83;13261.1
32399;12156.33;14017.2
32400;11961.33;14260.23
32401;13688.7;15912.23
32402;13422.4;15892.13
32403;11038.53;12546.4
32404;10859.73;12663.7
32405;11015.93;12635.23
32406;10621.8;12655.37
32407;11895.2;13885.23
32408;12007.67;13819.6
32409;11665.03;13683.57
32410;11796.23;13677.5
32411;12561.4;14514.8
32412;12551.43;14581.57
32413;11128.03;13002.23
32414;11253.63;13169.27
32415;10887.47;12645.47
32416;11007.5;12474.9
32417;12775.47;14617.87
32418;12681.3;14711.57
32419;10806.17;12432.83
32420;10788.03;12405.6
32421;10602.53;12470.9
32422;10846.87;12504.23
32423;10717.67;12450.5
32424;10603.77;12483.93
32425;13470.2;15410.17
32426;13285.43;15364.1
32427;12215.03;14302.1
32428;12500.33;14260.8
32429;11277.27;12919.13
32430;11009.1;12990.97
32431;11746.03;13694.8
32432;11563.87;13791.07
32433;13950.43;16332.53
32434;13859.2;16310.53
32435;11842.07;13742.7
32436;11975.07;13688.87
32437;11240.67;13206.37
32438;11200.2;12960.9
32439;9618.97;11181.6
32440;9612.13;11314.83
32441;11162.83;13289.17
32442;11489.53;13290.73
32443;9796.2;11413.2
32444;9791.97;11406.13
32445;13731.23;15938.57
32446;13704.1;15989.37
32447;11488.17;13317.17
32448;11422.03;13487.17
32449;10715.37;12228.43
32450;10545.57;12262.87
32451;12445.5;14132.1
32452;12452.33;14266.67
32453;11260.33;12926.53
32454;11163.1;12958.13
32455;11668.67;13784.1
32456;12041.63;13661.9
32457;11814.4;13774.3
32458;11989.33;13748.57
32459;7906.57;9351.37
32460;8098.03;9330.3
32461;10455.47;12031.43
32462;10388.03;12102.47
32463;12089.27;14140.43
32464;12160.03;14123.5
32465;11460.93;13174.2
32466;11406.63;13149.23
32467;13012.03;15278.9
32468;13278.2;15258.53
32469;12834.3;15162.13
32470;12654.53;14898.23
32471;12365.1;14447.63
32472;12251.8;14264.37
32473;13046.1;15280.1
32474;13062.0;15508.7
32475;12175.63;13876.23
32476;12012.17;13987.87
32477;8707.7;10346.97
32478;8943.53;10425.1
32479;11258.23;13137.1
32480;11436.87;13395.2
32481;13615.67;15582.23
32482;12931.8;15322.57
32483;11878.2;13756.93
32484;11892.03;13754.23
32485;11255.4;12844.97
32486;11121.77;12903.77
32487;11009.6;13510.37
32488;11256.93;13156.3
32489;10639.5;12207.2
32490;10609.47;12176.93
32491;12403.47;14608.93
32492;12357.97;14369.77
32493;10750.17;12198.4
32494;10725.17;12188.43
32495;12503.43;14517.7
32496;12262.6;14524.8
32497;10687.87;12702.43
32498;10543.43;12511.2
32499;11998.23;13713.23
32500;11831.47;13646.77
32501;11910.2;13975.83
32502;12232.77;13947.8
32503;10104.17;11755.3
32504;10008.97;11742.87
32505;11928.2;13872.5
32506;11978.0;14003.87
32507;12775.7;14818.47
32508;12813.83;14787.03
32509;11942.17;13874.97
32510;12041.73;13888.67
32511;12353.63;14681.87
32512;12367.73;14418.6
32513;12675.27;14656.07
32514;12689.83;14726.9
32515;13337.0;15767.87
32516;13425.4;15595.87
32517;12181.13;14392.9
32518;12285.83;14551.73
32519;11473.97;13209.73
32520;11566.0;13320.43
32521;11105.57;13003.23
32522;11516.03;13028.7
32523;12200.77;14101.67
32524;12267.13;14376.6
32525;10135.37;12008.43
