n;Lista wiązana;Tablica dynamiczna
711;35.7;1475.5
712;36.13;1473.7
713;34.53;1479.0
714;34.73;1478.0
715;36.1;1476.13
716;36.33;1487.63
717;34.73;1487.53
718;33.13;1492.73
719;35.67;1491.23
720;36.4;1489.5
721;40.47;1488.73
722;36.77;1494.8
723;37.1;1499.43
724;36.37;1504.3
725;35.83;1502.4
726;36.47;1506.17
727;35.77;1505.87
728;35.33;1509.63
729;34.67;1509.23
730;36.77;1507.97
731;43.43;1516.93
732;39.67;1518.57
733;36.43;1518.87
734;34.33;1521.23
735;35.07;1523.97
736;36.1;1524.4
737;35.67;1529.93
738;33.4;1525.6
739;37.07;1532.13
740;36.37;1535.27
741;36.37;1531.6
742;36.4;1540.2
743;34.0;1538.3
744;35.8;1540.17
745;36.03;1544.87
746;37.03;1546.93
747;36.43;1547.57
748;34.73;1544.6
749;35.73;1552.63
750;34.07;1554.03
751;36.1;1556.67
752;36.03;1558.6
753;38.03;1556.63
754;38.03;1561.37
755;35.07;1556.3
756;34.33;1684.8
757;36.7;1571.97
758;35.7;1572.57
759;36.8;1566.97
760;34.73;1568.93
761;35.7;1576.63
762;34.33;1577.33
763;35.5;1578.63
764;35.67;1585.33
765;35.43;1581.3
766;35.4;1586.07
767;36.7;1582.6
768;34.73;1590.7
769;36.7;1596.07
770;36.07;1598.03
771;37.37;1594.97
772;36.83;1602.07
773;35.33;1598.4
774;35.8;1601.0
775;37.0;1601.37
776;35.37;1605.67
777;34.0;1609.4
778;34.1;1610.77
779;35.43;1613.03
780;35.0;1611.4
781;35.03;1619.77
782;35.07;1618.07
783;34.03;1620.73
784;34.07;1624.1
785;34.43;1626.07
786;37.37;1625.73
787;34.73;1627.77
788;36.67;1633.1
789;35.47;1631.73
790;35.33;1632.73
791;34.4;1636.07
792;125.6;1633.07
793;37.07;1638.07
794;35.77;1643.4
795;35.77;1644.83
796;36.1;1648.73
797;35.47;1652.73
798;35.43;1650.17
799;36.0;1657.17
800;35.13;1657.73
801;34.4;1655.43
802;35.1;1663.53
803;36.37;1661.1
804;34.4;1663.47
805;36.07;1667.53
806;35.4;1668.53
807;36.73;1669.57
808;35.1;1672.43
809;35.03;1671.77
810;35.0;1672.57
811;35.33;1676.87
812;34.8;1677.93
813;37.1;1681.77
814;35.0;1680.47
815;35.03;1680.87
816;35.67;1689.5
817;36.5;1690.47
818;34.4;1694.5
819;35.4;1689.17
820;35.07;1800.4
821;34.67;1701.17
822;35.77;1696.57
823;35.73;1701.27
824;36.07;1703.6
825;36.47;1704.13
826;35.4;1706.8
827;36.13;1704.57
828;35.37;1913.03
829;35.83;1718.83
830;35.1;1719.67
831;37.37;1719.97
832;36.47;1718.9
833;36.13;1725.93
834;35.33;1726.47
835;36.07;1729.3
836;35.4;1731.3
837;34.4;1730.3
838;36.0;1738.67
839;36.4;1735.0
840;35.4;1734.23
841;36.8;1742.97
842;33.5;1852.17
843;36.77;1739.03
844;34.7;1745.07
845;34.37;1748.23
846;35.1;1746.63
847;35.47;1754.93
848;36.67;1750.47
849;36.4;1749.97
850;35.1;1761.87
851;36.4;1760.27
852;34.37;1764.97
853;35.0;1765.13
854;35.7;1763.93
855;34.73;1771.2
856;35.4;1767.3
857;36.77;1771.93
858;33.7;1777.8
859;34.7;1766.37
860;34.7;1775.03
861;35.13;1781.37
862;35.7;1784.07
863;34.47;1787.7
864;34.07;1783.7
865;36.03;1787.8
866;35.77;1789.2
867;35.37;1896.97
868;36.7;1788.73
869;37.07;1903.1
870;35.67;1802.03
871;36.17;1801.67
872;35.1;1803.13
873;34.43;1807.53
874;37.33;1807.23
875;35.33;1800.03
876;35.33;1808.0
877;34.5;1810.07
878;34.1;1924.73
879;35.33;1817.3
880;35.73;1813.13
881;35.7;1819.43
882;35.1;1826.57
883;35.03;1928.33
884;37.77;1824.47
885;34.77;1827.1
886;35.37;1831.63
887;35.37;1836.3
888;35.67;1830.8
889;37.43;1838.07
890;36.07;1836.37
891;35.4;1837.03
892;38.47;1843.37
893;35.1;1842.37
894;36.07;1839.17
895;35.37;1955.57
896;36.4;1846.53
897;35.33;1852.13
898;35.0;1854.73
899;36.1;2053.87
900;36.8;1866.8
901;36.73;1862.5
902;36.33;1862.9
903;35.8;1860.5
904;36.0;1865.47
905;36.03;1872.23
906;35.73;1869.87
907;34.73;1863.9
908;35.73;1878.93
909;35.83;1876.63
910;36.1;1879.63
911;35.7;1881.57
912;36.43;1884.87
913;35.4;1886.53
914;35.4;1883.3
915;34.73;1879.7
916;35.03;1891.1
917;35.37;1892.27
918;35.67;1897.3
919;34.43;1895.83
920;131.27;1898.1
921;34.67;1901.93
922;36.03;1902.0
923;35.07;1905.3
924;35.0;1905.6
925;37.03;1912.43
926;36.73;1913.47
927;34.77;1914.9
928;34.73;1911.0
929;34.7;1911.73
930;35.73;1915.37
931;34.7;1917.67
